file,Start_Frame,End_Frame,Label,rms_1,rms_2,rms_3,rms_4,rms_5,rms_6,rms_7,rms_8
Subj_01_Isokin_L_02kg_60bpm_EMG_data.csv,42967,43659,LT,59.33269502326386,61.32440759483004,44.37939695603532,38.55563006892173,50.71767892004116,53.223883555055295,61.947731770504966,58.680685123770076
Subj_01_Isokin_L_02kg_60bpm_EMG_data.csv,43662,44826,PT,53.092501017842686,42.7297885876445,29.98564545019459,17.10372777505349,27.38730458351139,27.650546671058912,19.35141649526882,20.74221290040693
Subj_01_Isokin_L_02kg_60bpm_EMG_data.csv,44829,48994,N,38.56453017838094,40.61160632915121,27.759747992434846,20.83523935727665,29.70874472496068,30.041323816893826,26.085302281610016,24.469372200822356
Subj_01_Isokin_L_02kg_60bpm_EMG_data.csv,48997,49784,LT,53.06637149666942,54.34364298610503,37.33078599391221,25.997304680743145,37.8863901098512,40.01885785806241,32.85692287683621,31.9863241311513
Subj_01_Isokin_L_02kg_60bpm_EMG_data.csv,49787,50889,PT,39.74645170406814,39.70312394622803,25.354608961508546,16.30521481549764,26.51308400176126,26.391359202685933,19.446972732420505,18.347498931428962
Subj_01_Isokin_L_02kg_60bpm_EMG_data.csv,50892,53131,N,32.187610581138685,32.36823142834762,21.164391847393762,13.948093603096572,22.14433562755632,22.51224772742692,16.625507726907323,15.557070204459764
Subj_01_Isokin_L_02kg_80bpm_EMG_data.csv,13696,15299,N,10.795902011671608,11.136247452692242,6.97613376860499,9.687445640834264,17.503601336549817,16.80120474635004,4.355483918037364,3.641436559293788
Subj_01_Isokin_L_02kg_80bpm_EMG_data.csv,15302,15996,LT,9.938218819797852,10.244706551533403,6.430057890068612,9.185808803313243,16.763541815497682,16.474288799628717,4.281003249079879,3.6357719210705746
Subj_01_Isokin_L_02kg_80bpm_EMG_data.csv,15998,16726,PT,11.381965300732437,11.624510537132037,7.569852056713445,9.724961007205613,17.752059030135246,17.246540352913982,4.590723360476289,3.665294433070917
Subj_01_Isokin_L_02kg_80bpm_EMG_data.csv,16729,21548,N,42.045749791641704,43.986646658667354,29.07068340650037,21.53867928711395,32.44028643273858,33.28315379128839,24.854495550419912,23.954730708992894
Subj_01_Isokin_L_02kg_80bpm_EMG_data.csv,21551,22143,LT,25.34959011760352,24.127249308952326,14.373130565354423,11.370979359665164,19.93444016646273,19.681925159737588,8.53837600746482,7.22025790878293
Subj_01_Isokin_L_02kg_80bpm_EMG_data.csv,22147,22980,PT,27.646415886443084,26.499524228293307,16.604758572502032,12.995154997998847,20.637956178838504,20.9143915515985,8.285398419999817,7.417984405619631
Subj_01_Isokin_L_02kg_80bpm_EMG_data.csv,22983,27534,N,46.899980613595766,44.866099847363316,31.494644473955226,23.77609864053908,31.946461694078433,32.623363376228056,26.992475248429617,24.88859330358395
Subj_01_Isokin_L_02kg_80bpm_EMG_data.csv,27537,28083,LT,27.496484829120448,26.030898536938988,15.764411484410438,12.019789194329762,19.198091251806947,19.99014744696363,11.865800623203112,10.050482531163675
Subj_01_Isokin_L_02kg_80bpm_EMG_data.csv,28087,28860,PT,27.578660674777637,27.255097225192998,16.901787700826066,12.322881414892864,19.21901309209876,19.895250050713333,12.430867339225513,12.341725480233633
Subj_01_Isokin_L_02kg_80bpm_EMG_data.csv,28863,33022,N,47.43980204956787,44.11270620384709,26.111798500704644,17.868911799436855,28.351654358727057,29.2678281054836,21.60092203054477,21.85877523679614
Subj_01_Isokin_L_02kg_80bpm_EMG_data.csv,33025,33609,LT,28.960272389829868,28.916643759936335,17.5429838054049,11.703868002110807,21.324987160801946,21.231413100716033,13.130849101571268,11.932945187364703
Subj_01_Isokin_L_02kg_80bpm_EMG_data.csv,33612,34583,PT,64.77034091753141,70.29713265154493,52.58718220213668,50.18640510268555,52.824592350259714,53.96203373661363,58.33008695271825,59.00346574653669
Subj_01_Isokin_L_02kg_80bpm_EMG_data.csv,34586,38554,N,41.476169560161715,40.083004207630864,24.502876585793423,15.537208784671837,25.39955204560253,26.068237115640457,18.066383683565213,18.682049140223626
Subj_01_Isokin_L_02kg_80bpm_EMG_data.csv,38557,39103,LT,28.390449600671193,25.550560879586566,16.11102631979247,11.055681227125842,17.228680466247763,17.88240672550477,14.092719902742914,12.954179296794935
Subj_01_Isokin_L_02kg_80bpm_EMG_data.csv,39106,40080,PT,74.05871612968492,75.08778368600963,60.020144767339616,56.47776610678317,68.67996964013739,70.68708281678825,72.17004124413363,67.06914793278247
Subj_01_Isokin_L_02kg_80bpm_EMG_data.csv,40083,42127,N,45.306269006515514,43.99444744937221,25.546900413281033,16.9492209606632,26.94165472997439,27.57024587095102,15.010363417686035,15.944438873485083
Subj_01_Isokin_L_02kg_St_EMG_data.csv,11708,15301,N,10.51552046334216,10.41772270188679,8.003670139653803,6.582092862933898,12.178166225687644,11.36728877087639,2.8547534403579466,2.642241686959836
Subj_01_Isokin_L_02kg_St_EMG_data.csv,15305,16554,LT,21.6244601917745,21.9669210883684,17.163279801827635,12.020264963223324,22.5840922930179,21.659552082559177,21.928021953368248,21.380328745849276
Subj_01_Isokin_L_02kg_St_EMG_data.csv,16558,24010,K,58.255678503227706,59.068493795081885,39.84314802710905,28.594240055923905,44.89023562614673,45.67839912629114,44.21588808928106,46.47287815884075
Subj_01_Isokin_L_02kg_St_EMG_data.csv,24013,26272,PT,49.924988998263586,51.03991101295485,33.83367329514216,21.92260054636138,37.53109079519122,37.87567267288605,32.853790014632644,34.52146265350557
Subj_01_Isokin_L_02kg_St_EMG_data.csv,26276,28933,N,39.28212412092472,35.304278619535935,23.863062129695482,13.584474539370175,26.312989319822083,28.3501314388494,9.726649362139282,8.476887369289669
Subj_01_Isokin_L_04kg_40bpm_EMG_data.csv,12891,14922,N,32.3555383324785,35.5475352310011,27.796545293158324,18.51426630924861,35.05920832269924,34.23247567595554,25.816830023537307,23.60690784170374
Subj_01_Isokin_L_04kg_40bpm_EMG_data.csv,14925,16028,LT,118.79295202761979,133.4394668913671,125.37565527637781,113.61649608133669,99.79034984056892,98.29509439603292,119.86991289526914,110.02096943429926
Subj_01_Isokin_L_04kg_40bpm_EMG_data.csv,16031,17618,PT,67.89318943133627,71.40853230098472,61.07379517734947,43.37379278094594,51.10916088669809,53.739536849614076,55.46256022435325,54.514799615210705
Subj_01_Isokin_L_04kg_40bpm_EMG_data.csv,17622,21935,N,33.981085797499205,36.62992503190099,25.288404627527413,14.205650924601194,18.25821544121309,20.212173944985036,9.067623720785344,8.264854375483475
Subj_01_Isokin_L_04kg_40bpm_EMG_data.csv,21938,23136,LT,49.725231644367334,54.746589600613426,43.061198393659645,33.66484577587136,40.55944079416274,41.59110482056476,48.67047684999142,43.70163721813089
Subj_01_Isokin_L_04kg_40bpm_EMG_data.csv,23140,24737,PT,82.75347189027272,88.33643549552974,88.37833757025487,81.71981680246758,76.00075415075108,75.68011717920847,85.72992770814503,83.82958398306097
Subj_01_Isokin_L_04kg_40bpm_EMG_data.csv,24740,28866,N,41.25934491682569,41.61011305769417,30.002476890749545,16.792838635362077,22.04474259064519,24.394914016813555,14.16547159940971,13.258708208765368
Subj_01_Isokin_L_04kg_40bpm_EMG_data.csv,28870,30108,LT,56.22343542253049,60.38562513588543,51.70737066095386,40.37199642845968,54.482183748197464,53.21260850579759,69.94287906395144,60.73625578118623
Subj_01_Isokin_L_04kg_40bpm_EMG_data.csv,30111,32017,PT,84.05534609836018,88.78290558510287,76.94986703824257,61.28953301548977,74.36667809828258,73.41775448782768,72.77711211535137,74.39878010942329
Subj_01_Isokin_L_04kg_40bpm_EMG_data.csv,32020,35844,N,39.709786046449416,39.92961423157255,29.877491619246044,17.439862616865764,23.68388576633092,25.406986110124457,16.078111703709794,15.767350718460698
Subj_01_Isokin_L_04kg_40bpm_EMG_data.csv,35848,37290,LT,66.53834902918723,79.61931578138216,51.95880474386162,47.864615193013826,54.36335195380665,54.121806863314625,64.90335563961071,61.786661541667996
Subj_01_Isokin_L_04kg_40bpm_EMG_data.csv,37293,39383,PT,83.78761835618774,90.83280406965554,63.71851806494734,44.67184944831986,69.69452730058673,70.17194959584343,69.81149486710049,65.99268042551569
Subj_01_Isokin_L_04kg_40bpm_EMG_data.csv,39386,43105,N,36.23814931980388,40.41243312378232,27.08637995597544,15.716415701403312,20.749652333214282,21.61428618088642,13.850107887458478,12.851430041877729
Subj_01_Isokin_L_04kg_40bpm_EMG_data.csv,43109,44281,LT,76.7621731603096,87.07937525475064,91.25353001752738,86.67597386742091,70.95552091643638,71.77737914919956,85.92934634199915,79.5307549297549
Subj_01_Isokin_L_04kg_40bpm_EMG_data.csv,44284,46338,PT,58.812539838979916,59.42462615307461,46.75754431833958,28.499936652209605,43.48875732475542,43.963396424542104,40.6662415794776,39.31838041687393
Subj_01_Isokin_L_04kg_40bpm_EMG_data.csv,46341,49244,N,31.240571739962267,32.47156132556891,23.79639923038921,13.895691331792827,21.513525577828254,22.359278439771373,19.27505917781002,19.61661845836523
Subj_01_Isokin_L_04kg_60bpm_EMG_data.csv,14273,15876,N,20.155493046351722,20.381295767365284,14.64510312211668,11.59180376011328,17.847928388422133,18.092729621523358,11.223376182650044,11.263619767968251
Subj_01_Isokin_L_04kg_60bpm_EMG_data.csv,15879,16968,LT,104.74151759558843,133.54994725416964,111.64160439861227,107.25528135071674,88.13827143094626,85.71391551643306,112.93399300471445,97.94385463155312
Subj_01_Isokin_L_04kg_60bpm_EMG_data.csv,16971,18107,PT,85.17105190055405,101.02654831662092,67.37435029448939,42.322035968210415,59.094869914010076,63.25857758041672,51.83214909508213,48.93203637671916
Subj_01_Isokin_L_04kg_60bpm_EMG_data.csv,18110,22323,N,41.64903659317715,52.95158673440614,30.669863654730094,18.221457383361514,22.74492517255155,25.005136211395694,14.119632561494459,13.69626404879254
Subj_01_Isokin_L_04kg_60bpm_EMG_data.csv,22326,23167,LT,30.39173829394203,34.67296592380703,21.570857744266966,13.387719707838865,18.082160746219078,20.89324069824549,12.417537121931337,11.967895845869451
Subj_01_Isokin_L_04kg_60bpm_EMG_data.csv,23171,24481,PT,84.63575669552003,102.17507902677238,80.52101081814646,79.5805989257142,85.0384619168912,83.16383044194579,101.44246722404218,90.93538132494274
Subj_01_Isokin_L_04kg_60bpm_EMG_data.csv,24485,28481,N,37.71478065807872,42.93810023536572,29.33699053840239,18.488953185715093,32.27444202022666,32.35432926955313,38.02187553451289,38.40486257580548
Subj_01_Isokin_L_04kg_60bpm_EMG_data.csv,28485,29262,LT,25.969221494278585,26.392394030087182,20.81021148070397,15.210790856348055,29.226441274742584,29.169611364904863,29.454299539121706,27.66829442408365
Subj_01_Isokin_L_04kg_60bpm_EMG_data.csv,29265,30660,PT,89.22592144059297,108.25794681127721,87.70146296143876,84.96382936884842,86.22789179763308,86.1859469054353,90.11592017545523,89.80844565910998
Subj_01_Isokin_L_04kg_60bpm_EMG_data.csv,30663,35361,N,44.126063143792116,53.419300330181215,31.216966995975405,18.59378818701973,28.57724359642665,29.519588401320323,26.784642342422448,26.396417220938524
Subj_01_Isokin_L_04kg_60bpm_EMG_data.csv,35365,36145,LT,72.12377470100284,80.9946899901542,76.89730549293863,75.06654499463457,77.47279513336952,76.53711109751583,81.41153542526851,78.69358667387219
Subj_01_Isokin_L_04kg_60bpm_EMG_data.csv,36149,37901,PT,81.2419197163194,91.29190058122371,69.73639935945396,55.10563879274068,69.7697495000998,70.80313798168899,66.90098070311291,63.73634020284269
Subj_01_Isokin_L_04kg_60bpm_EMG_data.csv,37904,41380,N,38.26495935169898,45.19435334602466,27.85716378972285,16.403120772491466,26.219890598212036,26.724161470511948,23.23003502440461,23.071007274140175
Subj_01_Isokin_L_04kg_60bpm_EMG_data.csv,41383,42237,LT,83.79587665949641,94.8158204064826,91.70428691666339,114.2011996834079,88.84377755211185,87.42113818369671,102.02175693688577,93.29989530903919
Subj_01_Isokin_L_04kg_60bpm_EMG_data.csv,42240,43602,PT,76.68090500866617,83.4301273662225,59.63415095483615,42.99849060330118,64.02009464787429,66.2280967109044,66.53951377337428,67.1674870833758
Subj_01_Isokin_L_04kg_60bpm_EMG_data.csv,43605,47538,N,38.87259593929147,45.85461271238918,31.109510505872887,20.605491045202594,31.719452113798376,31.68751183087125,34.07267198797724,32.36355960918941
Subj_01_Isokin_L_04kg_60bpm_EMG_data.csv,47542,48364,LT,96.7196293095406,106.8097894882401,96.4433174697828,99.67547218177927,106.90437500363767,106.78910519018653,101.34493484449719,96.79762699242784
Subj_01_Isokin_L_04kg_60bpm_EMG_data.csv,48367,49856,PT,67.94264184366,78.17868085985283,51.000797300912076,33.03558029486429,47.35650009045152,48.41584596156745,44.12416700128273,44.34334223860952
Subj_01_Isokin_L_04kg_60bpm_EMG_data.csv,49859,52332,N,35.42683844351488,43.062062030409486,25.062898485865574,15.402056477479944,26.822118489893786,27.017230381780795,29.574467488980346,28.576756854432784
Subj_01_Isokin_L_04kg_80bpm_EMG_data.csv,13559,15325,N,23.670888466764495,22.997309013063433,19.568416138553182,12.867542620498474,23.834536018652102,24.343096146790963,21.769286370567446,19.837612588608486
Subj_01_Isokin_L_04kg_80bpm_EMG_data.csv,15328,16010,LT,110.10926625016046,130.6933503114301,107.83861674603833,111.89225234209839,83.99947104196669,81.03063760824196,117.85204960358898,108.23804440283034
Subj_01_Isokin_L_04kg_80bpm_EMG_data.csv,16013,17097,PT,69.8210919510906,76.54786363818702,48.880471476563464,32.03403801299272,69.63564033187593,77.53180854838186,50.56555627473274,48.15145310858316
Subj_01_Isokin_L_04kg_80bpm_EMG_data.csv,17100,21313,N,34.097622245003286,35.30376078150987,25.31070026469248,15.51764608819433,26.08718749490978,27.643372611589104,22.132236187923688,21.502846370104656
Subj_01_Isokin_L_04kg_80bpm_EMG_data.csv,21316,21969,LT,28.470557247518986,29.905083143662814,22.182410717495113,14.693229995236681,23.62792341442738,25.5458647194926,20.272562809980002,20.798108661217213
Subj_01_Isokin_L_04kg_80bpm_EMG_data.csv,21972,23069,PT,38.60713361950901,42.516736421022095,31.823996853038363,24.58064981274742,38.9183539509678,40.28969381501823,42.61966218390878,39.52814580065278
Subj_01_Isokin_L_04kg_80bpm_EMG_data.csv,23072,27318,N,48.68545513720094,52.235873648014156,35.769559809196636,22.682716710476164,37.278165468505165,39.03224254303873,32.337637527625894,33.11225566868522
Subj_01_Isokin_L_04kg_80bpm_EMG_data.csv,27322,27948,LT,33.59614561903854,35.133673854894965,24.128685864231024,14.973541419709328,25.611165925617986,26.07698807952387,20.581742910937,19.099402070150262
Subj_01_Isokin_L_04kg_80bpm_EMG_data.csv,27951,29245,PT,84.06780326725642,95.40924565443389,101.83863423883923,98.45002632808641,75.79655490149825,75.08686448093883,100.79540036601664,95.85597049580512
Subj_01_Isokin_L_04kg_80bpm_EMG_data.csv,29248,33113,N,39.93147750656061,43.39106079171541,29.234345810739043,17.403521154483062,27.4864695211388,28.094102438604164,26.484536545461495,25.784287788514913
Subj_01_Isokin_L_04kg_80bpm_EMG_data.csv,33116,33900,LT,36.117535758221116,39.25800543537108,33.1015127995647,27.460717093875004,34.94037379498223,33.80753784625811,41.326240794166836,38.77553781131645
Subj_01_Isokin_L_04kg_80bpm_EMG_data.csv,33903,35642,PT,80.14858046287661,90.4174423208725,76.6890232356981,68.32900126321206,72.73458041397097,70.43000427388623,73.24803560904465,75.08018501786522
Subj_01_Isokin_L_04kg_80bpm_EMG_data.csv,35646,39164,N,40.98541445691269,41.65047741476613,32.981490249128484,21.918411204926837,33.384844530073906,34.003829274522175,32.051352260499165,34.34104838407551
Subj_01_Isokin_L_04kg_80bpm_EMG_data.csv,39167,39855,LT,95.4360485516449,99.96032794829489,130.99878471640767,124.61170312152952,110.31039728563042,102.38373982819499,140.05997544780337,131.37310572623244
Subj_01_Isokin_L_04kg_80bpm_EMG_data.csv,39859,41569,PT,64.79844890233514,71.22139131501643,49.89880363747996,30.902664524635764,47.38433663445528,50.68029847920204,36.16641532430563,37.649420393426254
Subj_01_Isokin_L_04kg_80bpm_EMG_data.csv,41572,43743,N,38.23461052805974,41.22168855977234,29.151801236231538,18.469335618593785,29.99288006913104,30.598226340199524,25.25857397109863,24.291383168193875
Subj_01_Isokin_L_04kg_St_EMG_data.csv,12876,14231,N,15.188227676212366,15.314462009519746,12.764407942205422,8.695898768514262,15.083018241654736,14.728436670806648,11.016719514125809,9.787159865533386
Subj_01_Isokin_L_04kg_St_EMG_data.csv,14234,15666,LT,38.57035112680686,44.66190830908639,36.89141383212142,31.766144679862762,39.36706574162469,37.12017203207088,40.17890582854138,34.34325015400407
Subj_01_Isokin_L_04kg_St_EMG_data.csv,15670,23694,K,70.52004679350067,76.07240190716459,67.74624897970752,51.90898111590953,74.51840951809235,73.18871897019675,68.88806249921379,68.54753417871056
Subj_01_Isokin_L_04kg_St_EMG_data.csv,23697,25530,PT,58.360697956988936,60.50851646953705,49.456680665406054,31.696130861810275,52.60506384953345,52.11302141429622,49.26496161048943,47.464191429671224
Subj_01_Isokin_L_04kg_St_EMG_data.csv,25533,27401,N,33.823061154518754,34.10870319901373,27.388352108570473,15.548996588878545,28.27285101890196,26.1723270125172,8.0304664219068,6.878308102812389
Subj_01_Isokin_R_02kg_40bpm_EMG_data.csv,15845,17662,N,16.94051317253985,15.563087463489337,9.440101815322974,14.005781952250675,10.304493906006282,6.618934080274543,6.751726622379028,6.451404979968428
Subj_01_Isokin_R_02kg_40bpm_EMG_data.csv,17665,18832,LT,45.331828351645285,56.096975896515005,44.97801805789037,60.07318069073806,29.467770751685535,29.749651716096725,49.20793684257279,52.273290559560465
Subj_01_Isokin_R_02kg_40bpm_EMG_data.csv,18836,20029,PT,36.795283691406595,49.54828709771321,31.215426390699758,38.58055799738166,20.405167110319077,19.329846099165675,29.646880856194155,33.074698896314246
Subj_01_Isokin_R_02kg_40bpm_EMG_data.csv,20033,24550,N,18.342212920168496,23.91989157288257,10.064698405046038,11.552920523100829,16.958795181534366,12.505377733224654,5.2823478972831,5.702960165166738
Subj_01_Isokin_R_02kg_40bpm_EMG_data.csv,24553,25596,LT,46.18703769964567,62.94553256595663,42.2318039869783,57.09340865228132,27.022081991253454,27.22882239395442,52.29422134507611,54.43001686808322
Subj_01_Isokin_R_02kg_40bpm_EMG_data.csv,25599,26975,PT,32.622837118106034,43.25455182730943,28.75777872928866,35.50908872358426,24.337265629925483,21.901255514318223,22.47789124573068,25.76416879455164
Subj_01_Isokin_R_02kg_40bpm_EMG_data.csv,26979,32478,N,19.529825731637835,22.71241979449124,10.838627310613514,12.55565858250949,20.29245138425035,16.431628666363714,6.242716232240465,6.752011404768715
Subj_01_Isokin_R_02kg_40bpm_EMG_data.csv,32481,33473,LT,62.13450720912207,80.1598688529598,46.11511487206351,56.23777475015516,26.778440770586442,26.88250273314848,49.26920782949476,51.01801089495433
Subj_01_Isokin_R_02kg_40bpm_EMG_data.csv,33476,34926,PT,36.071462404161664,43.35012602407676,32.4879099677947,42.278322748312995,25.81317414275296,23.936775396224746,25.45940353004998,29.906795990624765
Subj_01_Isokin_R_02kg_40bpm_EMG_data.csv,34930,39194,N,20.252106214597443,21.461735172284463,11.219625997091374,13.204050131388136,22.191012407637235,18.419272966824195,5.95016068746329,6.40659781009111
Subj_01_Isokin_R_02kg_40bpm_EMG_data.csv,39197,40323,LT,34.58451192884873,37.29632881389644,32.00745816298204,37.43676540539337,23.83099143229337,22.188572358162226,33.3326439311101,35.30601649930656
Subj_01_Isokin_R_02kg_40bpm_EMG_data.csv,40326,41767,PT,38.94441176204175,44.31004135116553,34.958757917887574,42.33625041883499,27.53840584834486,26.587306818630864,29.029577955648495,32.12977508307141
Subj_01_Isokin_R_02kg_40bpm_EMG_data.csv,41771,46195,N,18.197552707782254,19.079075818116134,10.34089292282994,12.902242556288058,21.13058219277735,17.229193409711392,6.738181041597622,7.002178538454265
Subj_01_Isokin_R_02kg_40bpm_EMG_data.csv,46198,47318,LT,37.2996729916132,41.654515851417266,36.32979926839176,48.32975119408,25.96335739219651,23.155519520392076,39.042144144751326,40.40158154418402
Subj_01_Isokin_R_02kg_40bpm_EMG_data.csv,47322,48698,PT,31.365118498936877,36.58075020526246,30.208193772725657,36.8367734017366,23.443131609773392,20.91265066531151,26.677434778244436,30.511300859986445
Subj_01_Isokin_R_02kg_40bpm_EMG_data.csv,48701,53767,N,17.857558963940612,17.49928124098745,10.501250280129193,13.324852379960069,19.80199653900536,17.421811811164105,6.82868255132091,7.268052766142409
Subj_01_Isokin_R_02kg_40bpm_EMG_data.csv,53771,54826,LT,43.763089119083716,48.57284436339413,40.510871685415765,48.854837414099265,27.66235702361956,28.415271872507198,41.15118329485846,45.680833473426894
Subj_01_Isokin_R_02kg_40bpm_EMG_data.csv,54829,56495,PT,20.212516412982854,24.27687681610868,15.949711930726329,19.100470919251165,14.817265905040477,13.05441342787212,18.075441958807776,19.492503618453977
Subj_01_Isokin_R_02kg_40bpm_EMG_data.csv,56498,59382,N,16.22272738228447,13.83182744959034,6.864696756778557,10.007743303901872,12.486099291228415,6.555765458488948,3.14231862010468,3.495628662040425
Subj_01_Isokin_R_02kg_60bpm_EMG_data.csv,15367,16880,N,10.708804100160792,5.499119266300276,4.4769620025972685,8.041410154469535,2.9193092541728736,2.456983792799553,3.8582340699874247,3.645281055265438
Subj_01_Isokin_R_02kg_60bpm_EMG_data.csv,16883,18030,LT,30.25978326270462,34.34940073615695,19.701123293726916,26.705076843998818,13.164113080420604,13.051658342945109,20.20388655021515,22.04248891015868
Subj_01_Isokin_R_02kg_60bpm_EMG_data.csv,18033,18697,PT,54.30395994101755,74.64386482687804,61.50962371437871,77.58716857732384,34.309062805307526,34.73420786091553,56.33039070231293,64.68936079345411
